URL,label
https://or-ange-re35.elementor.cloud/cdn-cgi/rum?,0
https://www.certifiedcelebrator.com,1
https://www.hancockwhitney.com,1
https://attloginpagemailboxatt.square.site/,0
https://www.downunderthere.com,1
https://www.abrafaxe.com,1
https://www.mikronauts.com,1
http://www.stage5klinger.info,0
https://www.goretro.com,1
https://2023sizinsorugunuakbnk.com/login/index.php?lang=tr,0
https://www.neliti.com,1
https://att-bellsouth-service.webflow.io/,0
https://www.folkgame.org.tw,1
https://mobilecarhandel.pl/,0
https://www.ncagr.gov,1
http://www.fortcoin.net,0
https://www.ccamlr.org,1
http://www.gtupo.bokjjang.com,0
https://www.pmq.com,1
https://www.getharvest.com,1
http://deliverypackshippon.sytes.net/,0
http://www.tka4.kl.com.ua,0
https://www.justice.gov.sk,1
http://www.amrsyd.com.au,0
https://infoservice111-amzn.com/,0
https://www.jaaronwoodcountertops.com,1
https://www.demorgen.be,1
https://www.michellerial.com,1
https://www.sqlcourse.com,1
https://www.femmeauvolant.com,1
http://mail.deliverylifesupport.com/public/irctxofvzk1fonpk2gaocgbj4qjuuykg,0
https://www.gameops.com,1
https://www.gorhamburyestate.co.uk,1
https://www.soul-source.co.uk,1
https://www.thevintagemixer.com,1
http://www.sbi.mx/page/41/786%7c/,0
https://www.norahjones.com,1
http://www.lag.beeppool.org,0
https://bcrseguridadpersonas.jimdosite.com/,0
https://justlasar.com/,0
https://congflage.firebaseapp.com/,0
https://www.myrealchemistry.com,1
https://ssoo7kdelz.majeraneksa.com.pl/a1legro/email@example.com,0
https://www.menendez.senate.gov,1
https://www.indiascience.in,1
https://fqvepostles.web.app/,0
https://difficultloudbot.slu23dcv.repl.co/,0
https://www.typsa.com,1
https://www.lindisfarne.org.uk,1
https://dutsh-helppackage.ecranul.ro/public/vvmyyzrok2b3fgruswqqrg01n7xrddhz,0
https://www.visitwhitby.com,1
https://www.myblogstory.com,1
http://www.cq396.com,0
https://www.cantcommsoc.co.uk,1
https://www.rundfunk.evangelisch.de,1
http://www.pocketcacd.co.jp.mglaiz.top/ai/registration.php,0
http://www.locallywhitstable.co.uk,0
https://www.uni-bielefeld.de,1
https://guastoappainfo.com/i/,0
https://www.kenchoji.com,1
https://atpproduct.com/mkj/fixed0/index.php?user=user@domain.tld,0
https://www.maristcollege.school.nz,1
http://www.jkk.eiwaggee.com,0
http://www.v44.zwmdv.com,0
http://mailmeatt.square.site/,0
https://finagenciadorempsas.gr8.com/,0
http://review-id-online.com/,0
https://www.danielmitsui.com,1
https://www.ahorre.com,1
https://sczmv6rpw.firebaseapp.com/,0
https://www.kosher.com,1
https://www.anime-internet.com,1
http://www.e-m-a-i-l.org,0
https://www.dnaromance.com,1
http://storage.googleapis.com/trnbdsnsd.appspot.com/rtyuyhgtred.html,0
https://www.peekzee.com,1
http://www.wilkinson.digital,0
https://att-online-management.weeblysite.com/,0
https://www.southferry.com,1
https://0007933738373.myportfolio.com/,0
https://www.architecture.org,1
https://www.ekli-nat.ekinrt.qtyrci.top,0
https://www.capc.org,1
http://www.bestwebstat.com,0
http://bafkreibjoigvkh75ejawpl3n7lypu4x2mbeofekradwuqrop5a7bhfwk44.ipfs.dweb.link/,0
http://pyfilesview.com/,0
https://www.mercantilandina.com.ar,1
https://sweettalkativevoxels.bac84221343.repl.co/,0
http://www.js8800.com,0
https://dappriadar.com/dappradar/index.php,0
https://www.ultimateplans.com,1
http://www.angar.cc,0
http://kundenportalonline-dkb.serveusers.com/access,0
http://www.p.cypqv.com,0
https://www.nieuwewonen.nl,1
https://www.irobot.com,1
http://www.georgethompson.space,0
https://www.thesame-innovation.com,1
http://unitedlaborgroup.com/,0
https://www.portsmouthdiocese.org.uk,1
https://www.mariettaga.gov,1
http://www.pudar.sbs,0
https://manage--payee.firebaseapp.com/,0
https://www.coacheseducation.com,1
https://www.boatdesign.net,1
https://www.sfiaf.org,1
https://www.stefburns.com,1
https://www.warflag.com,1
https://afcu-0nlinebnking-c8nl.web.app/,0
https://www.politicpk.com,1
https://poshengine.com/ctis.ndmi/bmc.sipc.php,0
http://www.f0516119.xsph.ru,0
https://www.comfortandjoyquilter.com,1
https://www.artraptors.com,1
https://www.kashmir3d.com,1
https://www.prismbooktours.com,1
https://www.intoglobal.com,1
https://www.quicktojobs.com,1
https://www.franklincovey.com,1
https://www.tunispro.net,1
https://wn.acessa30hora.info/,0
https://www.vactualpapers.com,1
https://www.thewhitelighthousefurniture.co.uk,1
https://www.ensignbus.com,1
https://www.chefbikeski.com,1
https://www.jason-rides.com,1
https://www.infinitehealingclinic.com,1
http://365ok17.com/,0
https://www.arnoldshomeimprovement.com,1
https://www.hit.edu.cn,1
https://www.llliteracyacademy.com,1
https://www.global-taskforce.org,1
https://storage.cloud.google.com/maintainancecomponeta.appspot.com/kayindex.html#eimaste@stinpriza.org,0
http://www.mail-nepalpolice-gov-np-loginn.herokuapp.com,0
https://www.co.wright.mn.us,1
https://www.jeanninekellogg.com,1
https://www.globalhumanitaria.org,1
https://www.onemorething.nl,1
https://www.graphicex.com,1
https://www.neste.com,1
http://www.st.cloins.com,0
https://www.libertasfilmmagazine.com,1
https://www.vinelandcity.org,1
https://www.climatesignals.org,1
https://www.quest.edu.pk,1
https://happytailsdenton.info/2/index.php,0
https://www.century21jm.com,1
https://ipfs.io/ipfs/qmyedgfo8vcp4fxkybikbdwjh7vlabcri5ynbca97kxqhv,0
https://www.homesforsale.inwyckoffnj.com,1
https://gateway.pinata.cloud/ipfs/bafybeidralia2bkrev43jlnhhxyadvex4xa7tmzzc3kuasqz6ukhrl5r7q/,0
https://www.wii.gov.in,1
https://www.cocinatusrecetas.com,1
http://www.zzkkhe.top,0
https://www.creoindustrialarts.com,1
https://amazon-gtrey.itemdb.com/,0
https://www.hrgigermuseum.com,1
https://www.duramag.com,1
"http://microsoft-azureaccount-usa-brlive-br.clicketcloud.com/microsoftbyliveout05/login.php?micro=04,4,000000,28,sat,%2004%20feb%202023%2016:08:16%20+0000,23,16,08,16,2,4.welcome",0
https://www.puptection.com,1
https://www.reviwell.at,1
https://www.bahzani.net,1
https://fb-business-appeal-60ca0.web.app/,0
https://www.columnists.com,1
https://www.ww1cemeteries.com,1
http://www.vpn.asia,0
https://aromaticjitteryircbot.luzdesol.repl.co/,0
http://mn-unempl0yment-system.com/,0
http://www.colonnashipwest.com,0
https://www.educommons.com,1
https://www.emoneyspace.com,1
http://www.mindnmagick.com,0
https://www.filmfreak.be,1
http://www.aadwx3.cc,0
https://www.nacionaldebancas.com,1
https://www.eje.cz,1
https://www.right-hear.com,1
https://www.brings.com,1
https://ipfs.io/ipfs/qmubxldd8qfwsb3mdid28vfjcnh4gnxicx3mdfvnnethq7?filename=index.html,0
http://www.sofa.org,0
https://www.northislandgazette.com,1
https://www.tigerrockinc.com,1
https://www.virginiaaquarium.com,1
https://www.astonleather.com,1
https://www.thelaughingcow.com,1
https://www.fmmetrocog.org,1
https://www.outdoorhydro.com,1
https://www.keysnews.com,1
https://docs.google.com/presentation/d/e/2pacx-1vsfs_pk4-zigqm1bnegx_9gawv7ys2cx90o0o77ppfeimlqbtuy7wv14npitdzydmp9gnfrcjiufcyu/pub?start=false&loop=false&delayms=3000,0
https://www.cosbid.org,1
https://www.kannadalyricshub.com,1
https://www.thesheridanpress.com,1
https://www.shopartcenter.com,1
https://www.accounts-google.caddy.workers.dev,0
http://www.hqsistemas.com.ar,0
https://www.surgerydrapes.com,1
https://www.archives.georgfischer.com,1
https://www.european-splendor.com,1
https://www.lilbuff.com,1
https://www.eightydays.me,1
https://www.eccrsd.us,1
https://www.deplazio.net,1
https://www.99mbet.com/assets/img-temp/api.php,0
https://www.cityturtlespresets.com,1
http://www.ctldl.windowsupdate.authorizeddns.org,0
https://www.ethermine.org,1
https://www.scottchilders.com,1
https://www.bsa.org,1
https://www.djsoft.net,1
https://www.appscanme.com,1
https://www.dailyinsiderstory.com,1
http://www.aireandco.com,0
http://www.baihumy.com,0
https://www.masoneria-argentina.org.ar,1
https://att-mail-101009.square.site/,0
https://sonhodosbichos.com/verify/json/configgrab/comm/login/nab/nab.au/nab_au/,0
https://www.gstyleusa.com,1
https://www.snhu.edu,1
https://www.theo2.co.uk,1
https://fastvirtualcone--bogotabdb0.repl.co,0
https://www.bridgetech.io,1
https://www.podcasts.com,1
https://www.kungalvsposten.se,1
http://www.fbr.pak-web.com,0
https://www.antiquestradegazette.com,1
https://www.gov.ro,1
http://www.updatesoftnow.com,0
https://www.grappetite.com,1
https://www.purplevrs.com,1
https://www.kule.com,1
https://www.unite-university.eu,1
https://maildinshaakckjnw528.firebaseapp.com/,0
https://www.tallutos.com,1
https://www.gerflint.fr,1
https://www.goodcoins.su,1
https://www.bosakfuneralhome.com,1
https://wwwdbspaylsh.top/,0
https://www.uchealth.com,1
https://srtvdcfyv-17.web.app/,0
https://dev-biza34.pantheonsite.io/,0
http://www.web.vpnkerio.com,0
https://etiliseramik.com/wp-includes/vector/login.htm,0
http://www-servismobilu-eu.usrfiles.com/html/0e472f_4d9b2a88f72eb4191a8eb158b004ca1f.html,0
https://v.ht/tbzeu?home-facebook-confirmation,0
https://www.tarihiolaylar.com,1
https://www.neohasid.org,1
https://www.missy-elliott.com,1
https://www.gaborstore.nl,1
http://www.imtokrn.net,0
https://www.klemm-oelschlaeger.de,1
https://www.kmd.dk,1
https://www.yakimaherald.com,1
https://www.tekitsolution.com,1
https://www.weecompany.net,1
https://www.manechancesanctuary.org,1
http://www.avtofrom.us,0
https://www.radiomaria.org,1
https://www.atera.com,1
https://www.culoz.fr,1
https://www.sentosa.gov.sg,1
https://www.joserizal.com,1
https://www.dumgal.gov.uk,1
https://maildinshaakckjnw634.firebaseapp.com/,0
https://www.hisvoice.cz,1
https://www.roseindia.net,1
https://bit.ly/3kxcajq,0
https://www.avanluce.com,1
https://sgbanking.life/,0
https://www.granditalia.nl,1
https://www.crowdfireapp.com,1
https://www.cypis.pl,1
http://nmhokdypni.sum4iit.club/vnafvra97w/?q=3717065149&id=100,0
https://floral-darkness-e672.51g0jm50281.workers.dev/,0
https://www.mikesdivestore.com,1
https://mez.ink/pemenanghadiah2022,0
https://www.derrystrabane.com,1
https://www.groenensteynlighting.com,1
https://www.4himinafrica.com,1
https://www.valdostadailytimes.com,1
https://at-t-yahoo-5f6a12.webflow.io/,0
http://www.creationsbyjamie.com,0
https://www.bloomshopflowers.com,1
https://www.unidir.org,1
https://www.soareseneves.com.br,1
http://www.pensionbenjie.nl,0
http://www.autofit.pt,0
https://www.nycjewishtours.org,1
https://www.adroitnaukri.com,1
https://www.the-map-as-history.com,1
http://mub.me/whmm,0
https://www.newphilosopher.com,1
https://www.pref.nara.jp,1
https://www.sociinc.com,1
https://cutt.ly/sicurezzaallianz,0
http://www.nl-ledger.com,0
https://www.firstpeople.us,1
https://www.itct.org.uk,1
https://rachel22-101697.weeblysite.com/,0
http://rachel22-101697.weeblysite.com/,0
https://x6s599.webwave.dev/,0
http://www.etlaexpress.com,0
https://www.tokyodisneyresort.jp,1
https://www.gjirokastra.org,1
https://fb-metacaseappeal34512362001.firebaseapp.com/,0
http://vzkpedwlqh.corn04wus.club/vnafvra97w/?q=3717065149&id=100,0
https://www.renminbao.com,1
https://www.musicorigins.org,1
https://www.unud.ac.id,1
https://www.thefreedictionary.com,1
http://www.f0517275.xsph.ru,0
https://atlantidadsecurity.atlantidas.repl.co/,0
https://www.etc.cmu.edu,1
http://www.web.hcmuafgh.com,0
https://www.backdropexpress.com,1
https://www.flyhis.dk,1
https://sinbvjkfd.firebaseapp.com/,0
http://www.rakcten-cocb.xjeoiyl.cn/,0
https://www.stampedconcrete.org,1
https://www.naturallycurly.com,1
https://www.stellar.net,1
https://www.maryneal.org,1
https://www.thoughtco.com,1
https://www.seemile.com,1
http://www.etfv.fbcode.co,0
http://www.eblagh-sna.site,0
https://www.goldstandard-gamsat.com,1
https://www.europadreaming.eu,1
http://www.webchain.beeppool.org,0
https://www.instajet.aero,1
https://www.greenheck.com,1
http://www.skzart.com,0
https://www.conteshop.nl,1
https://www.siphiphooray.com,1
https://www.medqsr.org,1
https://www.monroegovernment.org,1
https://www.phpliteadmin.org,1
https://www.gnjumc.org,1
http://www.f0591243.xsph.ru,0
https://www.newsweekjapan.jp,1
https://www.boriszaretsky.com,1
https://wordpress-935387-3249097.cloudwaysapps.com/55d5799429a6adb/region.php?particulier,0
http://www.supersellerfl.com,0
https://aol-107402.weeblysite.com/,0
https://kraken-sign-in.firebaseapp.com/,0
https://www.croomandflood.com,1
https://www.parkmycloud.com,1
http://www.computer-compare.com,0
https://www.expert-chess-strategies.com,1
http://www.selfdefansakademi.com,0
https://www.multitaction.com,1
https://www.nauticapedia.ca,1
https://brt-eng.lt.emlnk.com/prod/link-tracker?notrack=1&redirecturl=ahr0chmlm0elmkylmky4njiymjeuc2vsy2rulnj1jtjgy29pbiuyrmnvaw5iyxnljtjgmdawotg5mdkwmdawmdawmdawmdawmcuyrjawmdawmdk5otk5mdawmdawjtjgaw5kzxguahrtba==&sig=3v1dcjnwakadsmpuysgphndrpbt7mefsxx9hz7cwurgh&iat=1679636509&a=%7c%7c226318933%7c%7c&account=brt-eng.activehosted.com&email=6zsytd3kgdoz6zstaw5b6hco/2nrxp5dwg1+cdnn62uaoxnssmzndeqjbq==:jygrk+o851i0bvttz5lq42657phkrsjj&s=649d5ee99384464c5ac932e6ab164418&i=1a3a1a1,0
https://www.bridgnorthtowncouncil.gov.uk,1
https://www.theempoweredprovider.com,1
https://www.regal.fr,1
https://www.kpcw.org,1
https://www.chumby.com,1
https://www.infeenix.com,1
https://www.ultrawebmarketing.com,1
http://marinismeverisove.itsaol.com/auth/realms/access/,0
https://www.ectaonline.org,1
https://www.daylightdreamseditions.com,1
https://www.forestry.alabama.gov,1
https://www.punchontheweb.com,1
https://www.defenceweb.co.za,1
http://www.tnet.nl,0
http://www.sgitt-sarl.com/wp-content/themes/twentytwentyone/29t/cgn-in/login.php,0
https://www.bitcoininsider.org,1
https://gateway.pinata.cloud/ipfs/bafybeifpylxxg4inibwjxqpzxqfvrb3wgclzdzvzm4arfwni5w6x6ukybi,0
https://www.bigjimny.com,1
https://works.a-bargain.com/japan/login.php,0
https://www.movietalkies.com,1
https://is.gd/accessosicuro_bnl.com,0
https://www.apeiron.io,1
https://fxdch8.webwave.dev/,0
http://www.adl-police.ml,0
https://www.dnastar.com,1
https://www.joesandcos.com,1
https://fsags53.web.app/,0
https://wrestr43.web.app/,0
https://www.webswing.org,1
https://www.bedfordestates.com,1
http://www.tidylazy.com,0
https://e-bisanotifica.9884541.repl.co/,0
http://www.office.com.kz,0
https://www.planet-peanut.com,1
https://www.bellebleuinteriors.com,1
https://www.conceptispuzzles.com,1
https://www.ndawn.ndsu.nodak.edu,1
http://www.smbe-carb.ccm.jr3b154.top/,0
https://jorgeborriea.wixsite.com/my-site,0
https://www.chakki.in,1
https://www.iport.it,1
https://www.rickkord.co.uk,1
https://www.fchic.com.br,1
https://uqmups.com/,0
http://www.wonderfulinsights.com,0
https://www.1940snewyork.com,1
https://www.francescapace.com,1
https://e376418d-8c47-44db-9f82-e52d1d6b644a.id.repl.co,0
https://www.celebrithings.com,1
http://www.paymentsconsole.giving.agency,0
https://www.math.nsc.ru,1
https://mycb-d07e3.web.app/connectez2.html,0
https://www.hartmann.info,1
https://aol-104728.weeblysite.com/,0
https://www.philsci.com,1
https://www.sosyalarastirmalar.com,1
https://www.shopfabric.com,1
https://www.idomin.com,1
https://flybestprice.com/wp-includes/e/edd/index2.html,0
https://www.broadwayplaypub.com,1
https://cloudflare-ipfs.com/ipfs/bafybeicivf4lssd2v6zxbcgjv37mwulh2u4t4fquswv53omeunyzq6yaku/,0
https://www.solsalernoenergia.it,1
https://www.theindieview.com,1
http://www.techdesignshop.com,0
https://www.capt-rich.com,1
http://www.ilhost.in,0
http://www.diawan.club,0
http://www.oshgiutc.gq,0
https://www.cityofglasgowcollege.ac.uk,1
https://www.gold-coast-australia-travel-tips.com,1
http://www.guodou.gzydr.com,0
https://www.1worldglobes.com,1
https://misty-sunset-6a71.fredhick33.workers.dev/,0
http://www.promo.giga.today,0
https://www.db-bauzeitung.de,1
https://www.engstler-verlag.de,1
http://www.vidhog.com,0
https://www.bismarcknd.gov,1
https://www.plxdevices.com,1
https://www.peoplekeep.com,1
https://rwvconstruction.com/one/vystarcu/vystarcu.org_/index.php,0
https://www.uni5pay.sr,1
https://microsoft-se.com/640ba21772d52/e31ebfe69fbe434a57cb89e26417135f6a17d8d1/,0
https://www.mou3jam.com,1
https://www.aade.org,1
https://www.visitporvoo.fi,1
http://www.michkatravel.com,0
https://www.bullseyepistol.com,1
https://www.tsukuba-geopark.jp,1
https://www.notesandvolts.com,1
http://www.straightenershop.com,0
https://www.teetimesusa.com,1
https://agencesgwn009.firebaseapp.com/,0
https://stearncommunuetie.com/ejnrtkqgbge5sxh,0
https://www.russia-travel.ws,1
https://empty-voice-e92e.oj7pdpf5vg5034.workers.dev/,0
